timestamp,sensor,x,y,z
1778964783610,Accelerometer,4.197,-16.93995,-2.4090002
1778964783611,Gyroscope,-0.18933749,-2.871275,2.61195
1778964783635,Accelerometer,0.045,-16.49205,-3.3979502
1778964783654,Accelerometer,-5.355,-19.216951,1.1719501
1778964783673,Accelerometer,-6.6439505,-13.291051,-3.4699502
1778964783687,Accelerometer,2.6449502,-6.0199504,-2.33505
1778964783688,Gyroscope,0.6072,1.4779875,2.785475
1778964783712,Accelerometer,4.623,-2.80395,-3.7549503
1778964783736,Accelerometer,4.6519504,-1.3600501,-2.1460502
1778964783755,Accelerometer,3.282,-0.48405004,-2.3830502
1778964783769,Accelerometer,2.5489502,-0.83805007,-2.1079502
1778964783770,Gyroscope,-0.1868625,0.678975,-2.7097125
1778964783790,Accelerometer,1.12695,-2.6130002,-0.822
1778964783809,Accelerometer,0.61695004,-4.73595,-0.39105
1778964783829,Accelerometer,0.13395001,-6.2179503,-1.47105
1778964783843,Accelerometer,0.097950004,-7.7749505,-2.42805
1778964783844,Gyroscope,0.3751,1.043075,-6.0291
1778964783868,Accelerometer,0.055050004,-10.102051,-2.38995
1778964783887,Accelerometer,-1.3260001,-11.802001,-1.3939501
1778964783907,Accelerometer,-0.68895006,-16.036951,-4.2000003
1778964783921,Accelerometer,-4.728,-25.485,-4.61205
1778964783921,Gyroscope,-0.416625,0.496925,-7.274025
1778964783945,Accelerometer,-12.057,-23.650951,-4.59
1778964783968,Accelerometer,-7.4550004,-18.56595,-4.1280003
1778964783986,Accelerometer,-8.55405,-19.41105,-3.4699502
1778964784001,Accelerometer,-12.579,-17.914051,-2.6200502
1778964784001,Gyroscope,-0.4239125,1.198175,-3.668775
1778964784019,Accelerometer,-18.65805,-12.475051,-2.9020503
1778964784043,Accelerometer,-22.930052,-8.08605,-4.2070503
1778964784062,Accelerometer,-19.636951,-9.73095,-2.0020502
1778964784085,Accelerometer,-15.069,-11.883,-0.43395
1778964784085,Gyroscope,-0.1538625,-0.0625625,2.5876124
1778964784105,Accelerometer,-12.531,-10.89,-0.91800004
1778964784120,Accelerometer,-3.07605,-10.61205,-0.025050001
1778964784140,Accelerometer,43.807953,-13.84395,3.0990002
1778964784154,Accelerometer,-4.7569504,-24.031952,0.57795
1778964784154,Gyroscope,-0.714725,-1.07415,2.9259999
1778964784174,Accelerometer,-0.38295,-21.65895,-3.2740502
1778964784198,Accelerometer,-4.0480504,-8.874001,-4.224
1778964784219,Accelerometer,-16.699951,-1.0849501,-4.66695
1778964784236,Accelerometer,-6.8299503,-3.9169502,-4.0300503
1778964784237,Gyroscope,-0.6512,0.397925,2.217325
1778964784254,Accelerometer,-5.5729504,-10.807951,-3.1920002
1778964784275,Accelerometer,-3.7060502,-15.084001,-1.056
1778964784299,Accelerometer,-2.3820002,-9.83895,-4.06395
1778964784317,Accelerometer,-1.50495,-7.3650002,-2.63205
1778964784318,Gyroscope,-0.26015,-1.0461,0.9053
1778964784336,Accelerometer,-1.9240501,-9.56595,-1.9060501
