timestamp,sensor,x,y,z
1780861692065,Accelerometer,2.4379501,9.628051,-0.09
1780861692079,Accelerometer,2.52195,9.636001,-0.094050005
1780861692105,Accelerometer,2.5770001,9.66705,-0.066
1780861692124,Accelerometer,2.5170002,9.640051,-0.010950001
1780861692143,Accelerometer,2.45805,9.616051,-0.087000005
1780861692155,Accelerometer,2.4810002,9.681001,-0.07305
1780861692181,Accelerometer,2.328,9.604051,-0.03195
1780861692202,Accelerometer,2.4120002,9.65205,-0.09195001
1780861692220,Accelerometer,2.59605,9.660001,-0.15195
1780861692237,Accelerometer,2.66295,9.640051,-0.126
1780861692260,Accelerometer,2.4409502,9.628051,-0.07305
1780861692280,Accelerometer,2.39295,9.64995,-0.049050003
1780861692300,Accelerometer,2.5129502,9.613951,-0.05595
1780861692315,Accelerometer,2.5800002,9.65505,-0.022950001
1780861692338,Accelerometer,2.50095,9.648001,-0.04695
1780861692357,Accelerometer,2.4169502,9.63105,-0.10395
1780861692376,Accelerometer,2.3760002,9.63105,-0.01995
1780861692396,Accelerometer,2.50095,9.669001,-0.015000001
1780861692415,Accelerometer,2.6179502,9.65505,-0.14205001
1780861692435,Accelerometer,2.5200002,9.624001,-0.14895001
1780861692454,Accelerometer,2.4409502,9.64305,-0.12795001
1780861692474,Accelerometer,2.4049501,9.628051,-0.20205002
1780861692493,Accelerometer,2.5170002,9.660001,-0.20700002
1780861692512,Accelerometer,2.4739501,9.65205,-0.18300001
1780861692532,Accelerometer,2.46705,9.637951,-0.109050006
1780861692551,Accelerometer,2.565,9.657001,-0.11595
1780861692570,Accelerometer,2.6160002,9.65205,-0.10395
1780861692590,Accelerometer,2.5080001,9.609,-0.09900001
1780861692609,Accelerometer,2.3860502,9.640051,-0.06795
1780861692628,Accelerometer,2.4460502,9.64305,-0.03705
1780861692648,Accelerometer,2.60595,9.621,-0.09195001
1780861692669,Accelerometer,2.4499502,9.645,-0.058050003
1780861692690,Accelerometer,2.4190502,9.613951,-0.010950001
1780861692706,Accelerometer,2.5870502,9.640051,-0.11595
1780861692726,Accelerometer,2.59605,9.67395,-0.14205001
1780861692745,Accelerometer,2.48895,9.6,-0.12105001
1780861692765,Accelerometer,2.4480002,9.625951,-0.16605
1780861692785,Accelerometer,2.4049501,9.61905,-0.109050006
1780861692803,Accelerometer,2.46495,9.628051,-0.087000005
1780861692824,Accelerometer,2.4769502,9.648001,-0.06795
1780861692843,Accelerometer,2.5440001,9.607051,-0.06105
1780861692861,Accelerometer,2.52195,9.660001,-0.030000001
1780861692876,Accelerometer,2.4859502,9.613951,-0.030000001
1780861692901,Accelerometer,2.496,9.637951,-0.018000001
1780861692921,Accelerometer,2.5459502,9.624001,-0.07005
1780861692940,Accelerometer,2.529,9.628051,-0.102000006
1780861692956,Accelerometer,2.4120002,9.625951,-0.022950001
1780861692979,Accelerometer,2.59905,9.633,-0.13305001
1780861692998,Accelerometer,2.63205,9.637951,-0.20505
1780861693017,Accelerometer,2.45295,9.657001,-0.09900001
1780861693037,Accelerometer,2.43105,9.633,-0.06795
1780861693057,Accelerometer,2.50095,9.624001,-0.042000003
1780861693076,Accelerometer,2.52195,9.66405,-0.010950001
1780861693095,Accelerometer,2.424,9.612,0.027
1780861693115,Accelerometer,2.3760002,9.633,0.04095
